"No.","Time","Source","Destination","Protocol","Length","Info"
"502","287.036594","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 60455  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239128586 TSecr=0 WS=2048"
"503","287.036734","192.168.50.1","172.16.0.5","TCP","74","80  >  60455 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432824777 TSecr=239128586 WS=128"
"504","287.036737","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60455 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432824777 TSecr=239128586 WS=128"
"505","287.036856","172.16.0.5","192.168.50.1","TCP","66","60455  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128586 TSecr=1432824777"
"506","287.036859","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 505#1] 60455  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128586 TSecr=1432824777"
"507","287.037243","172.16.0.5","192.168.50.1","HTTP","487","GET /c.php HTTP/1.1 "
"508","287.037246","172.16.0.5","192.168.50.1","TCP","487","[TCP Retransmission] 60455  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=421 TSval=239128586 TSecr=1432824777"
"509","287.037339","192.168.50.1","172.16.0.5","TCP","66","80  >  60455 [ACK] Seq=1 Ack=422 Win=30080 Len=0 TSval=1432824777 TSecr=239128586"
"510","287.037342","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 509#1] 80  >  60455 [ACK] Seq=1 Ack=422 Win=30080 Len=0 TSval=1432824777 TSecr=239128586"
"511","287.037680","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"512","287.037683","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  60455 [PSH, ACK] Seq=1 Ack=422 Win=30080 Len=1073 TSval=1432824777 TSecr=239128586"
"513","287.037745","172.16.0.5","192.168.50.1","TCP","66","60455  >  80 [ACK] Seq=422 Ack=1074 Win=131072 Len=0 TSval=239128586 TSecr=1432824777"
"514","287.037747","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 513#1] 60455  >  80 [ACK] Seq=422 Ack=1074 Win=131072 Len=0 TSval=239128586 TSecr=1432824777"
"515","287.046286","172.16.0.5","192.168.50.1","TCP","74","60456  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239128587 TSecr=0 WS=2048"
"516","287.046288","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 60456  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239128587 TSecr=0 WS=2048"
"517","287.046403","192.168.50.1","172.16.0.5","TCP","74","80  >  60456 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432824779 TSecr=239128587 WS=128"
"518","287.046405","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60456 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432824779 TSecr=239128587 WS=128"
"519","287.046501","172.16.0.5","192.168.50.1","TCP","66","60456  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128587 TSecr=1432824779"
"520","287.046504","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 519#1] 60456  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128587 TSecr=1432824779"
"521","287.601941","172.16.0.5","192.168.50.1","HTTP","542","GET /c.php?ip=192.168.0.105 HTTP/1.1 "
"522","287.601944","172.16.0.5","192.168.50.1","TCP","542","[TCP Retransmission] 60455  >  80 [PSH, ACK] Seq=422 Ack=1074 Win=131072 Len=476 TSval=239128643 TSecr=1432824777"
"523","287.602589","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"524","287.602592","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  60455 [PSH, ACK] Seq=1074 Ack=898 Win=31104 Len=1072 TSval=1432824918 TSecr=239128643"
"525","287.602748","172.16.0.5","192.168.50.1","TCP","66","60455  >  80 [ACK] Seq=898 Ack=2146 Win=131072 Len=0 TSval=239128643 TSecr=1432824918"
"526","287.602751","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 525#1] 60455  >  80 [ACK] Seq=898 Ack=2146 Win=131072 Len=0 TSval=239128643 TSecr=1432824918"
"527","288.276806","172.16.0.5","192.168.50.1","TCP","74","60459  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239128710 TSecr=0 WS=2048"
"528","288.276809","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 60459  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239128710 TSecr=0 WS=2048"
"529","288.276924","192.168.50.1","172.16.0.5","TCP","74","80  >  60459 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432825087 TSecr=239128710 WS=128"
"530","288.276927","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60459 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432825087 TSecr=239128710 WS=128"
"531","288.277032","172.16.0.5","192.168.50.1","TCP","66","60459  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128710 TSecr=1432825087"
"532","288.277035","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 531#1] 60459  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239128710 TSecr=1432825087"
"533","292.607645","192.168.50.1","172.16.0.5","TCP","66","80  >  60455 [FIN, ACK] Seq=2146 Ack=898 Win=31104 Len=0 TSval=1432826169 TSecr=239128643"
"534","292.607647","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  60455 [FIN, ACK] Seq=2146 Ack=898 Win=31104 Len=0 TSval=1432826169 TSecr=239128643"
"535","292.607877","172.16.0.5","192.168.50.1","TCP","66","60455  >  80 [FIN, ACK] Seq=898 Ack=2147 Win=131072 Len=0 TSval=239129143 TSecr=1432826169"
"536","292.607880","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 60455  >  80 [FIN, ACK] Seq=898 Ack=2147 Win=131072 Len=0 TSval=239129143 TSecr=1432826169"
"537","292.607956","192.168.50.1","172.16.0.5","TCP","66","80  >  60455 [ACK] Seq=2147 Ack=899 Win=31104 Len=0 TSval=1432826169 TSecr=239129143"
"538","292.607959","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 537#1] 80  >  60455 [ACK] Seq=2147 Ack=899 Win=31104 Len=0 TSval=1432826169 TSecr=239129143"
"539","315.275311","172.16.0.5","192.168.50.1","TCP","74","26947  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239131410 TSecr=0 WS=2048"
"540","315.275313","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 26947  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239131410 TSecr=0 WS=2048"
"541","315.275407","192.168.50.1","172.16.0.5","TCP","74","80  >  26947 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432831836 TSecr=239131410 WS=128"
"542","315.275410","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  26947 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432831836 TSecr=239131410 WS=128"
"543","315.275537","172.16.0.5","192.168.50.1","TCP","66","26947  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131410 TSecr=1432831836"
"544","315.275539","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 543#1] 26947  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131410 TSecr=1432831836"
"545","315.285124","172.16.0.5","192.168.50.1","TCP","74","26981  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239131411 TSecr=0 WS=2048"
"546","315.285126","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 26981  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239131411 TSecr=0 WS=2048"
"547","315.285271","192.168.50.1","172.16.0.5","TCP","74","80  >  26981 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432831839 TSecr=239131411 WS=128"
"548","315.285274","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  26981 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432831839 TSecr=239131411 WS=128"
"549","315.285409","172.16.0.5","192.168.50.1","TCP","66","26981  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131411 TSecr=1432831839"
"550","315.285412","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 549#1] 26981  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131411 TSecr=1432831839"
"551","315.289319","172.16.0.5","192.168.50.1","HTTP","453","GET /c.php HTTP/1.1 "
"552","315.289322","172.16.0.5","192.168.50.1","TCP","453","[TCP Retransmission] 26947  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=387 TSval=239131411 TSecr=1432831836"
"553","315.289425","192.168.50.1","172.16.0.5","TCP","66","80  >  26947 [ACK] Seq=1 Ack=388 Win=30080 Len=0 TSval=1432831840 TSecr=239131411"
"554","315.289427","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 553#1] 80  >  26947 [ACK] Seq=1 Ack=388 Win=30080 Len=0 TSval=1432831840 TSecr=239131411"
"555","315.289739","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"556","315.289742","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  26947 [PSH, ACK] Seq=1 Ack=388 Win=30080 Len=1073 TSval=1432831840 TSecr=239131411"
"557","315.289807","172.16.0.5","192.168.50.1","TCP","66","26947  >  80 [ACK] Seq=388 Ack=1074 Win=131072 Len=0 TSval=239131411 TSecr=1432831840"
"558","315.289810","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 557#1] 26947  >  80 [ACK] Seq=388 Ack=1074 Win=131072 Len=0 TSval=239131411 TSecr=1432831840"
"559","316.584358","172.16.0.5","192.168.50.1","HTTP","507","GET /c.php?ip=192.168.1.52 HTTP/1.1 "
"560","316.584360","172.16.0.5","192.168.50.1","TCP","507","[TCP Retransmission] 26947  >  80 [PSH, ACK] Seq=388 Ack=1074 Win=131072 Len=441 TSval=239131541 TSecr=1432831840"
"561","316.584884","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"562","316.584886","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  26947 [PSH, ACK] Seq=1074 Ack=829 Win=31104 Len=1072 TSval=1432832164 TSecr=239131541"
"563","316.585075","172.16.0.5","192.168.50.1","TCP","66","26947  >  80 [ACK] Seq=829 Ack=2146 Win=131072 Len=0 TSval=239131541 TSecr=1432832164"
"564","316.585078","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 563#1] 26947  >  80 [ACK] Seq=829 Ack=2146 Win=131072 Len=0 TSval=239131541 TSecr=1432832164"
"565","318.540359","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60456 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432832653 TSecr=239128587 WS=128"
"566","318.540361","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60456 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432832653 TSecr=239128587 WS=128"
"567","318.540478","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 519#2] 60456  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131736 TSecr=1432832653 SLE=0 SRE=1"
"568","318.540480","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 519#3] 60456  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131736 TSecr=1432832653 SLE=0 SRE=1"
"569","319.820357","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60459 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432832973 TSecr=239128710 WS=128"
"570","319.820360","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  60459 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432832973 TSecr=239128710 WS=128"
"571","319.820512","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 531#2] 60459  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131864 TSecr=1432832973 SLE=0 SRE=1"
"572","319.820515","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 531#3] 60459  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131864 TSecr=1432832973 SLE=0 SRE=1"
"573","320.859198","172.16.0.5","192.168.50.1","TCP","66","26947  >  80 [FIN, ACK] Seq=829 Ack=2146 Win=131072 Len=0 TSval=239131968 TSecr=1432832164"
"574","320.859201","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 26947  >  80 [FIN, ACK] Seq=829 Ack=2146 Win=131072 Len=0 TSval=239131968 TSecr=1432832164"
"575","320.859354","192.168.50.1","172.16.0.5","TCP","66","80  >  26947 [FIN, ACK] Seq=2146 Ack=830 Win=31104 Len=0 TSval=1432833232 TSecr=239131968"
"576","320.859357","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  26947 [FIN, ACK] Seq=2146 Ack=830 Win=31104 Len=0 TSval=1432833232 TSecr=239131968"
"577","320.859453","172.16.0.5","192.168.50.1","TCP","66","26947  >  80 [ACK] Seq=830 Ack=2147 Win=131072 Len=0 TSval=239131968 TSecr=1432833232"
"578","320.859455","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 577#1] 26947  >  80 [ACK] Seq=830 Ack=2147 Win=131072 Len=0 TSval=239131968 TSecr=1432833232"
"579","320.864768","172.16.0.5","192.168.50.1","TCP","66","26981  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131969 TSecr=1432831839"
"580","320.864770","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 26981  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239131969 TSecr=1432831839"
"581","320.864894","192.168.50.1","172.16.0.5","TCP","66","80  >  26981 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432833234 TSecr=239131969"
"582","320.864896","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  26981 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432833234 TSecr=239131969"
"583","320.864919","172.16.0.5","192.168.50.1","TCP","66","26981  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239131969 TSecr=1432833234"
"584","320.864921","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 583#1] 26981  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239131969 TSecr=1432833234"
"585","339.337468","172.16.0.5","192.168.50.1","TCP","74","42534  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239133816 TSecr=0 WS=2048"
"586","339.337471","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 42534  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239133816 TSecr=0 WS=2048"
"587","339.337587","192.168.50.1","172.16.0.5","TCP","74","80  >  42534 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432837852 TSecr=239133816 WS=128"
"588","339.337590","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  42534 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432837852 TSecr=239133816 WS=128"
"589","339.337696","172.16.0.5","192.168.50.1","TCP","66","42534  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"590","339.337698","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 589#1] 42534  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"591","339.337902","172.16.0.5","192.168.50.1","HTTP","183","GET / HTTP/1.1 "
"592","339.337905","172.16.0.5","192.168.50.1","TCP","183","[TCP Retransmission] 42534  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=117 TSval=239133816 TSecr=1432837852"
"593","339.338020","192.168.50.1","172.16.0.5","TCP","66","80  >  42534 [ACK] Seq=1 Ack=118 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"594","339.338023","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 593#1] 80  >  42534 [ACK] Seq=1 Ack=118 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"595","339.338257","192.168.50.1","172.16.0.5","HTTP","439","HTTP/1.1 200 OK  (text/html)"
"596","339.338260","192.168.50.1","172.16.0.5","TCP","439","[TCP Retransmission] 80  >  42534 [PSH, ACK] Seq=1 Ack=118 Win=29056 Len=373 TSval=1432837852 TSecr=239133816"
"597","339.338261","192.168.50.1","172.16.0.5","TCP","66","80  >  42534 [FIN, ACK] Seq=374 Ack=118 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"598","339.338262","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  42534 [FIN, ACK] Seq=374 Ack=118 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"599","339.338375","172.16.0.5","192.168.50.1","TCP","66","42534  >  80 [ACK] Seq=118 Ack=374 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"600","339.338378","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 599#1] 42534  >  80 [ACK] Seq=118 Ack=374 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"601","339.338624","172.16.0.5","192.168.50.1","TCP","66","42534  >  80 [FIN, ACK] Seq=118 Ack=375 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"602","339.338627","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 42534  >  80 [FIN, ACK] Seq=118 Ack=375 Win=131072 Len=0 TSval=239133816 TSecr=1432837852"
"603","339.338729","192.168.50.1","172.16.0.5","TCP","66","80  >  42534 [ACK] Seq=375 Ack=119 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"604","339.338731","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 603#1] 80  >  42534 [ACK] Seq=375 Ack=119 Win=29056 Len=0 TSval=1432837852 TSecr=239133816"
"605","340.844756","172.16.0.5","192.168.50.1","TCP","74","56529  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239133967 TSecr=0 WS=2048"
"606","340.844758","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 56529  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239133967 TSecr=0 WS=2048"
"607","340.844888","192.168.50.1","172.16.0.5","TCP","74","80  >  56529 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432838229 TSecr=239133967 WS=128"
"608","340.844891","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  56529 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432838229 TSecr=239133967 WS=128"
"609","340.845031","172.16.0.5","192.168.50.1","TCP","66","56529  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239133967 TSecr=1432838229"
"610","340.845034","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 609#1] 56529  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239133967 TSecr=1432838229"
"611","340.845298","172.16.0.5","192.168.50.1","HTTP","628","GET /c.php HTTP/1.1 "
"612","340.845301","172.16.0.5","192.168.50.1","TCP","628","[TCP Retransmission] 56529  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=562 TSval=239133967 TSecr=1432838229"
"613","340.845432","192.168.50.1","172.16.0.5","TCP","66","80  >  56529 [ACK] Seq=1 Ack=563 Win=30208 Len=0 TSval=1432838229 TSecr=239133967"
"614","340.845434","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 613#1] 80  >  56529 [ACK] Seq=1 Ack=563 Win=30208 Len=0 TSval=1432838229 TSecr=239133967"
"615","340.845808","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"616","340.845811","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  56529 [PSH, ACK] Seq=1 Ack=563 Win=30208 Len=1073 TSval=1432838229 TSecr=239133967"
"617","340.845874","172.16.0.5","192.168.50.1","TCP","66","56529  >  80 [ACK] Seq=563 Ack=1074 Win=131072 Len=0 TSval=239133967 TSecr=1432838229"
"618","340.845876","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 617#1] 56529  >  80 [ACK] Seq=563 Ack=1074 Win=131072 Len=0 TSval=239133967 TSecr=1432838229"
"619","341.171598","172.16.0.5","192.168.50.1","HTTP","683","GET /c.php?ip=192.168.8.105 HTTP/1.1 "
"620","341.171601","172.16.0.5","192.168.50.1","TCP","683","[TCP Retransmission] 56529  >  80 [PSH, ACK] Seq=563 Ack=1074 Win=131072 Len=617 TSval=239133999 TSecr=1432838229"
"621","341.172195","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"622","341.172198","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  56529 [PSH, ACK] Seq=1074 Ack=1180 Win=31360 Len=1072 TSval=1432838310 TSecr=239133999"
"623","341.172303","172.16.0.5","192.168.50.1","TCP","66","56529  >  80 [ACK] Seq=1180 Ack=2146 Win=131072 Len=0 TSval=239134000 TSecr=1432838310"
"624","341.172306","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 623#1] 56529  >  80 [ACK] Seq=1180 Ack=2146 Win=131072 Len=0 TSval=239134000 TSecr=1432838310"
"625","345.911982","172.16.0.5","192.168.50.1","TCP","66","56529  >  80 [FIN, ACK] Seq=1180 Ack=2146 Win=131072 Len=0 TSval=239134473 TSecr=1432838310"
"626","345.911989","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 56529  >  80 [FIN, ACK] Seq=1180 Ack=2146 Win=131072 Len=0 TSval=239134473 TSecr=1432838310"
"627","345.912147","192.168.50.1","172.16.0.5","TCP","66","80  >  56529 [FIN, ACK] Seq=2146 Ack=1181 Win=31360 Len=0 TSval=1432839495 TSecr=239134473"
"628","345.912149","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  56529 [FIN, ACK] Seq=2146 Ack=1181 Win=31360 Len=0 TSval=1432839495 TSecr=239134473"
"629","345.912264","172.16.0.5","192.168.50.1","TCP","66","56529  >  80 [ACK] Seq=1181 Ack=2147 Win=131072 Len=0 TSval=239134473 TSecr=1432839495"
"630","345.912266","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 629#1] 56529  >  80 [ACK] Seq=1181 Ack=2147 Win=131072 Len=0 TSval=239134473 TSecr=1432839495"
"631","368.785488","172.16.0.5","192.168.50.1","TCP","74","53890  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239136761 TSecr=0 WS=2048"
"632","368.785491","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 53890  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239136761 TSecr=0 WS=2048"
"633","368.785601","172.16.0.5","192.168.50.1","TCP","74","23683  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239136761 TSecr=0 WS=2048"
"634","368.785604","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 23683  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239136761 TSecr=0 WS=2048"
"635","368.785605","192.168.50.1","172.16.0.5","TCP","74","80  >  53890 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432845214 TSecr=239136761 WS=128"
"636","368.785606","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  53890 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432845214 TSecr=239136761 WS=128"
"637","368.785682","192.168.50.1","172.16.0.5","TCP","74","80  >  23683 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432845214 TSecr=239136761 WS=128"
"638","368.785685","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  23683 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432845214 TSecr=239136761 WS=128"
