ID,Year_Birth,Age,AgeRange,Education,Marital_Status,Income,IncomeRange,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,PercentDealsPurchases,NumNonDealsPurchases,NumAllPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
3667,1969,55,51-60,Graduation,Married,80952,70K-100K,0,0,28-02-2013,20,778,178,689,41,27,44,1,4%,23,24,8,5,11,8,0,1,1,1,0,0,1
7723,1979,45,41-50,Graduation,Together,75507,70K-100K,0,0,02-05-2014,56,709,93,374,104,80,80,1,5%,19,20,8,6,6,3,0,0,0,0,0,0,0
3870,1978,46,41-50,2n Cycle,Together,63855,50K-70K,0,0,09-02-2013,28,359,35,314,93,116,89,1,4%,22,23,7,3,13,4,0,0,0,0,0,0,0
4012,1972,52,51-60,PhD,Together,62220,50K-70K,0,1,11-08-2012,55,799,12,375,16,12,12,5,28%,13,18,7,6,5,6,0,0,0,0,0,0,1
5909,1964,60,51-60,Graduation,Married,58512,50K-70K,0,1,19-09-2013,25,895,10,101,13,0,152,5,33%,10,15,3,4,8,8,0,0,0,0,0,0,0
10470,1979,45,41-50,Master,Married,40662,30K-50K,1,0,15-03-2013,0,40,2,23,0,4,23,2,33%,4,6,2,1,3,4,0,0,0,0,0,0,0
6488,1959,65,61-70,PhD,Married,38829,30K-50K,0,1,06-04-2014,86,76,0,7,0,0,16,1,14%,6,7,3,2,2,5,0,0,0,0,0,0,0
10270,1981,43,41-50,2n Cycle,Married,35523,30K-50K,1,0,03-10-2013,8,11,5,22,12,5,11,2,33%,4,6,3,0,3,7,0,0,0,0,0,0,0
6887,1967,57,51-60,Graduation,Single,79146,70K-100K,1,1,24-04-2014,33,245,16,223,21,43,16,2,12%,15,17,8,1,8,6,0,0,0,0,0,0,0
6406,1988,36,31-40,Master,Married,78285,70K-100K,0,0,28-10-2013,13,647,107,391,175,67,40,1,5%,19,20,6,4,10,3,0,0,0,0,0,0,0
7573,1978,46,41-50,PhD,Single,31626,30K-50K,1,0,10-05-2013,12,39,1,9,2,1,34,1,20%,4,5,2,1,2,7,1,0,0,0,0,0,1
4508,1952,72,71-80,Graduation,Single,75127,70K-100K,0,0,22-05-2014,92,203,35,305,46,17,227,1,6%,17,18,2,11,5,1,0,0,0,0,0,0,0
221,1955,69,61-70,Graduation,Married,48726,30K-50K,0,1,27-04-2013,90,138,3,38,4,0,59,3,33%,6,9,3,2,4,6,0,0,0,0,0,0,0
5331,1977,47,41-50,Graduation,Married,74985,70K-100K,0,0,11-09-2012,8,587,51,898,247,0,86,1,6%,15,16,3,6,7,2,0,0,0,0,0,0,0
1911,1987,37,31-40,Graduation,Together,67430,50K-70K,0,0,05-09-2012,6,595,97,291,127,133,121,1,4%,27,28,11,5,12,6,0,0,0,0,0,0,0
20,1965,59,51-60,2n Cycle,Married,46891,30K-50K,0,1,01-09-2013,91,43,12,23,29,15,61,1,14%,6,7,2,1,4,4,0,0,0,0,0,0,0
8786,1956,68,61-70,Master,Married,62058,50K-70K,0,1,26-05-2013,52,301,7,74,10,0,58,4,29%,10,14,6,1,7,6,0,0,0,0,0,0,0
10582,1979,45,41-50,Graduation,Married,72063,70K-100K,0,1,03-07-2013,3,180,32,348,76,32,90,2,11%,17,19,5,2,12,2,0,0,0,0,0,0,0
1915,1951,73,71-80,PhD,Married,78939,70K-100K,0,0,12-12-2013,57,794,115,243,150,0,205,1,5%,18,19,8,5,6,3,0,0,0,0,0,0,0
8897,1965,59,51-60,Graduation,Single,42720,30K-50K,1,1,24-04-2013,9,392,5,91,28,26,112,8,47%,9,17,7,3,7,8,0,0,0,0,0,0,1
2371,1972,52,51-60,Graduation,Married,33622,30K-50K,1,1,13-04-2013,22,39,1,22,3,4,12,3,50%,3,6,2,0,4,7,0,0,0,0,0,0,0
4303,1957,67,61-70,PhD,Together,6835,5K-10K,0,1,08-12-2012,76,107,2,12,2,2,12,0,0%,1,1,0,0,1,20,0,0,0,0,0,0,0
6825,1953,71,71-80,Graduation,Together,41452,30K-50K,1,1,06-03-2013,86,13,0,3,0,0,0,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
1072,1965,59,51-60,PhD,Single,40760,30K-50K,0,1,30-08-2013,64,70,0,17,0,0,6,2,33%,4,6,2,1,3,6,0,0,0,0,0,0,0
4964,1958,66,61-70,PhD,Together,74250,70K-100K,0,0,26-01-2014,90,680,11,392,75,0,0,1,6%,16,17,2,11,4,1,0,0,0,0,0,0,0
2461,1955,69,61-70,Master,Single,51124,50K-70K,1,1,18-12-2013,79,26,1,11,0,1,4,2,50%,2,4,1,0,3,3,0,0,0,0,0,0,0
10736,1971,53,51-60,Graduation,Single,72258,70K-100K,0,1,12-09-2013,28,522,0,522,227,120,134,2,10%,18,20,6,9,5,2,0,0,0,0,0,0,0
3194,1974,50,41-50,PhD,Single,71466,70K-100K,0,0,05-04-2014,86,412,12,546,78,182,0,1,6%,17,18,4,4,10,1,0,0,0,0,0,0,0
10839,1976,48,41-50,Graduation,Together,36283,30K-50K,1,1,14-04-2014,42,6,5,5,8,0,5,2,50%,2,4,1,0,3,4,0,0,0,0,0,0,0
49,1970,54,51-60,Graduation,Single,20587,20K-30K,1,0,11-05-2014,39,2,3,6,4,1,9,1,25%,3,4,1,1,2,7,0,0,0,0,0,0,0
4290,1972,52,51-60,Graduation,Married,30467,30K-50K,1,0,19-03-2014,8,1,3,8,2,5,5,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
10219,1972,52,51-60,Graduation,Together,31590,30K-50K,1,0,18-06-2013,40,6,2,15,6,6,3,1,25%,3,4,1,0,3,8,0,0,0,0,0,0,0
4211,1986,38,31-40,Basic,Married,20425,20K-30K,1,0,29-10-2012,5,4,12,5,3,16,17,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
1135,1960,64,61-70,Master,Together,17144,10K-20K,1,1,15-02-2014,96,18,2,19,0,2,6,5,71%,2,7,3,0,4,7,0,0,0,0,0,0,0
6299,1968,56,51-60,PhD,Divorced,42564,30K-50K,0,1,02-01-2013,28,324,48,186,39,18,198,6,33%,12,18,6,8,4,7,1,0,0,0,0,0,1
10846,1978,46,41-50,Master,Married,43783,30K-50K,1,0,29-05-2014,22,327,9,125,25,4,139,6,38%,10,16,7,1,8,7,1,0,0,0,0,0,0
347,1976,48,41-50,Graduation,Divorced,40780,30K-50K,0,1,08-09-2012,30,229,27,71,13,3,34,4,31%,9,13,7,1,5,9,0,0,0,0,0,0,0
6543,1945,79,71-80,Master,Together,62847,50K-70K,0,0,15-01-2013,45,521,168,706,80,76,61,1,8%,12,13,3,6,4,2,0,0,0,0,0,0,0
10446,1957,67,61-70,PhD,Married,82017,70K-100K,0,0,07-11-2012,58,184,23,446,30,23,23,1,6%,15,16,5,4,7,2,0,1,1,1,0,0,1
3479,1950,74,71-80,Graduation,Single,16813,10K-20K,0,0,19-07-2013,49,4,8,11,12,2,13,1,20%,4,5,2,0,3,7,1,0,0,0,0,0,0
11075,1978,46,41-50,Graduation,Married,51267,50K-70K,1,1,29-10-2013,37,183,2,64,7,2,12,4,36%,7,11,3,3,5,4,0,0,0,0,0,0,0
4442,1961,63,61-70,Graduation,Single,46524,30K-50K,0,1,05-04-2013,70,31,19,35,26,14,52,2,29%,5,7,1,1,5,3,0,0,0,0,0,0,0
199,1962,62,61-70,Master,Single,45183,30K-50K,0,0,20-01-2013,33,219,3,60,12,9,12,1,8%,11,12,4,1,7,7,0,1,0,0,0,0,0
6722,1954,70,61-70,PhD,Married,70421,70K-100K,0,1,28-06-2014,98,479,28,136,75,14,35,3,15%,17,20,10,3,7,6,0,0,0,0,0,0,0
796,1965,59,51-60,2n Cycle,Divorced,60161,50K-70K,0,1,23-10-2012,17,584,44,212,46,8,177,3,13%,20,23,11,4,8,8,0,0,0,0,0,0,0
3749,1973,51,51-60,Graduation,Together,73926,70K-100K,0,0,02-03-2013,54,627,91,597,159,91,15,1,4%,22,23,6,5,12,3,0,0,0,0,0,0,0
8523,1968,56,51-60,Graduation,Married,19329,10K-20K,1,0,14-12-2013,39,24,1,16,12,2,5,3,43%,4,7,4,0,3,8,0,0,0,0,0,0,0
310,1970,54,51-60,Master,Married,61872,50K-70K,0,1,13-12-2013,81,330,5,159,36,27,16,4,24%,13,17,4,4,9,4,0,0,0,0,0,0,0
8629,1956,68,61-70,Graduation,Widow,46984,30K-50K,1,1,26-03-2013,71,19,1,10,2,1,8,1,25%,3,4,1,0,3,5,0,0,0,0,0,0,0
236,1951,73,71-80,Graduation,Married,34838,30K-50K,1,1,19-01-2013,62,28,23,29,29,14,47,3,43%,4,7,2,1,4,6,0,0,0,0,0,0,0
9930,1944,80,71-80,PhD,Single,82716,70K-100K,0,0,05-11-2013,8,606,148,228,15,148,22,1,4%,26,27,6,8,13,2,0,0,0,0,0,0,0
3483,1958,66,61-70,Graduation,Married,48192,30K-50K,0,0,06-04-2013,76,1039,43,204,153,58,29,3,14%,19,22,2,8,12,8,0,1,0,1,1,0,1
4599,1976,48,41-50,Master,Married,49681,30K-50K,0,2,04-11-2013,66,411,0,26,0,0,21,6,40%,9,15,7,1,7,7,0,0,0,0,0,0,0
7326,1971,53,51-60,Master,Married,56850,50K-70K,0,1,23-03-2014,83,34,1,19,2,7,0,1,20%,4,5,1,1,3,2,0,0,0,0,0,0,0
7352,1957,67,61-70,Graduation,Married,55267,50K-70K,0,1,21-10-2013,28,161,28,136,32,3,45,4,31%,9,13,3,4,6,3,0,0,0,0,0,0,0
2350,1972,52,51-60,Graduation,Married,59666,50K-70K,1,1,22-03-2013,87,623,53,178,23,17,133,7,54%,6,13,3,2,8,8,0,1,0,0,0,0,0
9145,1972,52,51-60,Graduation,Single,72504,70K-100K,0,1,06-04-2013,43,604,26,470,123,161,94,2,10%,18,20,5,9,6,2,0,0,0,0,0,0,0
2964,1981,43,41-50,Graduation,Married,26872,20K-30K,0,0,16-10-2013,0,3,10,8,3,16,32,1,25%,3,4,1,1,2,6,0,0,0,0,0,0,0
5585,1972,52,51-60,Graduation,Single,21359,20K-30K,1,0,20-04-2013,1,12,2,17,6,1,10,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,1
9687,1975,49,41-50,Graduation,Single,73170,70K-100K,0,0,31-05-2014,1,184,174,256,50,30,32,1,7%,14,15,5,4,6,2,0,0,0,0,0,0,0
3732,1955,69,61-70,Master,Married,52750,50K-70K,0,1,04-02-2013,72,393,0,239,90,69,69,6,29%,15,21,5,7,9,4,0,0,0,0,0,0,0
6303,1986,38,31-40,PhD,Together,91820,70K-100K,0,0,23-11-2013,72,410,73,747,76,161,30,0,0%,22,22,5,5,12,1,0,0,0,0,0,0,0
11176,1970,54,51-60,PhD,Together,65968,50K-70K,0,1,12-05-2014,12,376,9,83,19,4,4,2,13%,14,16,5,4,7,3,0,0,0,0,0,0,0
2986,1976,48,41-50,Graduation,Married,30772,30K-50K,1,1,12-03-2014,89,7,2,4,2,1,4,1,33%,2,3,1,0,2,6,0,0,0,0,0,0,0
7462,1954,70,61-70,Graduation,Single,22507,20K-30K,0,0,24-11-2012,67,68,0,226,51,157,68,3,19%,13,16,10,2,4,9,0,0,0,0,0,0,0
3900,1972,52,51-60,Graduation,Married,65685,50K-70K,0,1,29-03-2014,54,642,14,49,0,7,57,1,5%,19,20,9,2,9,5,0,0,0,0,0,0,0
7034,1978,46,41-50,2n Cycle,Married,25804,20K-30K,1,0,01-09-2013,34,8,7,9,13,6,12,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
9493,1980,44,41-50,PhD,Single,76412,70K-100K,0,0,05-05-2013,15,840,53,804,23,71,17,1,6%,16,17,5,4,8,3,0,0,1,1,0,0,1
1143,1972,52,51-60,Graduation,Married,22063,20K-30K,1,0,08-08-2013,43,7,10,13,3,11,11,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
1,1961,63,61-70,Graduation,Single,57091,50K-70K,0,0,15-06-2014,0,464,5,64,7,0,37,1,6%,16,17,7,3,7,5,0,0,0,0,1,0,1
3855,1963,61,61-70,Graduation,Married,22419,20K-30K,0,0,18-04-2013,74,30,3,47,19,21,42,1,14%,6,7,3,2,2,8,0,0,0,0,0,0,0
5536,1959,65,61-70,Graduation,Together,87771,70K-100K,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5%,18,19,5,10,4,6,0,1,1,1,1,0,1
5989,1959,65,61-70,2n Cycle,Divorced,78353,70K-100K,0,1,16-04-2013,51,752,122,476,39,153,34,1,4%,22,23,10,2,11,8,0,0,0,0,0,0,0
9499,1954,70,61-70,Graduation,Married,93404,70K-100K,1,2,07-05-2013,97,1279,15,287,20,0,15,3,21%,11,14,3,4,7,5,0,1,1,0,0,0,0
6768,1962,62,61-70,Graduation,Divorced,37859,30K-50K,1,2,12-01-2013,75,22,1,8,2,1,2,2,50%,2,4,1,0,3,8,0,0,0,0,0,0,0
2150,1958,66,61-70,PhD,Widow,80995,70K-100K,0,1,11-05-2013,83,860,28,409,73,56,56,1,5%,20,21,8,9,4,4,0,0,0,0,0,0,0
6646,1984,40,31-40,Graduation,Together,16529,10K-20K,1,0,01-03-2014,23,3,0,5,13,0,1,1,25%,3,4,1,0,3,6,0,0,0,0,0,0,0
4887,1976,48,41-50,PhD,Divorced,55412,50K-70K,1,1,22-11-2013,65,10,5,28,11,1,8,1,20%,4,5,2,0,3,5,0,0,0,0,0,0,0
8560,1992,32,31-40,Graduation,Single,48789,30K-50K,0,0,10-09-2012,94,351,16,156,7,5,145,1,6%,16,17,6,4,7,6,0,0,0,0,0,0,0
3321,1967,57,51-60,PhD,Together,56575,50K-70K,0,2,05-05-2013,42,421,5,90,0,16,10,3,18%,14,17,7,3,7,5,0,0,0,0,0,0,0
11003,1980,44,41-50,2n Cycle,Together,25130,20K-30K,1,0,02-10-2013,10,2,5,7,0,18,18,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
10402,1967,57,51-60,Graduation,Married,35441,30K-50K,1,1,14-02-2013,94,25,1,9,2,1,1,2,50%,2,4,1,0,3,8,0,0,0,0,0,0,0
9904,1956,68,61-70,Graduation,Married,71391,70K-100K,0,1,29-03-2013,50,336,123,274,46,123,141,5,22%,18,23,6,5,12,3,0,0,0,0,0,0,0
6141,1972,52,51-60,Master,Single,49494,30K-50K,1,0,25-04-2013,46,191,9,97,0,6,82,2,17%,10,12,6,1,5,7,0,0,0,0,0,0,0
5687,1980,44,41-50,Graduation,Divorced,81702,70K-100K,0,0,23-09-2012,98,563,50,774,28,31,187,1,4%,25,26,7,7,12,3,0,0,0,0,0,0,0
10856,1980,44,41-50,2n Cycle,Single,45889,30K-50K,0,1,02-07-2013,42,31,0,6,0,1,8,1,25%,3,4,1,0,3,6,0,0,0,0,0,0,0
5121,1977,47,41-50,Graduation,Single,56628,50K-70K,0,1,21-03-2014,30,479,5,82,7,17,171,2,11%,16,18,7,6,5,5,1,0,0,0,0,0,0
4186,1950,74,71-80,Graduation,Together,34026,30K-50K,1,1,05-08-2013,11,18,6,15,12,8,17,3,50%,3,6,2,1,3,5,0,0,0,0,0,0,0
368,1974,50,41-50,Graduation,Married,40049,30K-50K,0,1,29-11-2012,61,91,65,52,10,44,28,3,27%,8,11,3,2,6,5,0,0,0,0,0,0,0
3312,1988,36,31-40,Graduation,Single,34176,30K-50K,1,0,12-05-2014,12,5,7,24,19,14,20,4,57%,3,7,3,0,4,6,0,0,0,0,0,0,0
11121,1981,43,41-50,Graduation,Married,19419,10K-20K,1,0,10-11-2012,76,2,14,28,16,3,7,4,57%,3,7,4,0,3,9,0,0,0,0,0,0,0
5332,1960,64,61-70,2n Cycle,Married,82504,70K-100K,0,0,27-07-2013,2,362,50,431,134,35,54,1,6%,15,16,3,6,7,1,0,0,0,0,0,0,0
5848,1970,54,51-60,Graduation,Together,81205,70K-100K,0,0,13-01-2014,43,724,74,929,97,55,130,1,6%,17,18,5,6,7,2,1,0,1,0,1,0,1
10343,1991,33,31-40,2n Cycle,Single,61618,50K-70K,0,0,29-09-2012,27,605,91,399,0,45,205,2,12%,15,17,3,6,8,3,0,0,0,0,0,0,0
5935,1956,68,61-70,Master,Single,55284,50K-70K,0,1,24-12-2012,60,547,7,140,0,7,63,3,15%,17,20,7,5,8,5,0,0,0,0,0,0,0
2895,1963,61,61-70,Graduation,Single,49980,30K-50K,0,1,23-10-2013,79,104,1,54,13,9,14,2,22%,7,9,3,1,5,5,0,0,0,0,0,0,0
10262,1980,44,41-50,Graduation,Married,15072,10K-20K,2,0,10-05-2013,96,8,2,15,0,10,18,4,57%,3,7,3,1,3,5,0,0,0,0,0,0,0
7848,1974,50,41-50,Graduation,Single,49166,30K-50K,0,1,13-06-2013,17,224,2,25,7,0,110,2,18%,9,11,5,3,3,6,0,0,0,0,0,0,0
9477,1954,70,61-70,PhD,Married,65324,50K-70K,0,1,11-01-2014,0,384,0,102,21,32,5,3,18%,14,17,6,2,9,4,0,0,0,0,0,0,0
4856,1957,67,61-70,2n Cycle,Married,82347,70K-100K,0,0,06-11-2012,38,556,54,845,202,133,63,1,4%,23,24,7,7,10,3,1,0,0,1,0,0,0
7186,1966,58,51-60,PhD,Together,30843,30K-50K,1,1,26-05-2014,43,24,0,2,0,0,9,2,50%,2,4,1,1,2,5,1,0,0,0,0,0,0
5794,1974,50,41-50,PhD,Married,46374,30K-50K,0,1,17-03-2014,1,408,0,21,0,0,17,3,20%,12,15,7,1,7,8,0,1,0,1,0,0,1
1456,1979,45,41-50,Graduation,Single,60474,50K-70K,0,1,01-04-2013,25,265,199,303,234,9,170,7,29%,17,24,10,2,12,7,0,0,0,0,0,0,0
4877,1973,51,51-60,Master,Married,38576,30K-50K,0,1,04-03-2014,2,34,0,7,0,0,0,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
425,1985,39,31-40,Graduation,Married,55357,50K-70K,2,0,19-02-2013,66,374,64,116,84,25,64,3,16%,16,19,6,2,11,5,0,0,0,0,0,0,0
3007,1966,58,51-60,Graduation,Together,37758,30K-50K,1,1,04-10-2012,49,27,2,10,0,0,1,2,50%,2,4,1,0,3,8,0,0,0,0,0,0,0
1031,1989,35,31-40,2n Cycle,Married,85710,70K-100K,0,0,05-05-2013,5,600,20,350,29,30,33,1,4%,24,25,6,9,10,2,0,0,1,0,0,0,0
4297,1969,55,51-60,Graduation,Together,23228,20K-30K,1,0,26-01-2014,71,13,2,18,6,1,0,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
807,1969,55,51-60,Master,Together,44602,30K-50K,1,1,15-02-2014,35,167,2,89,0,0,34,6,55%,5,11,6,1,4,8,0,0,0,0,0,0,0
9553,1987,37,31-40,Graduation,Married,7500,5K-10K,0,0,09-01-2013,94,0,2,3,4,1,5,1,33%,2,3,0,0,3,6,0,0,0,0,0,0,0
4271,1989,35,31-40,2n Cycle,Together,38683,30K-50K,1,0,04-10-2012,80,46,35,69,84,41,66,6,55%,5,11,4,1,6,7,0,0,0,0,0,0,0
4120,1975,49,41-50,2n Cycle,Single,49514,30K-50K,1,0,17-12-2013,61,88,39,78,58,13,93,2,18%,9,11,6,1,4,7,0,0,0,0,0,0,0
2036,1973,51,51-60,PhD,Together,57906,50K-70K,0,1,11-06-2013,29,243,11,119,10,3,15,3,21%,11,14,4,2,8,4,0,0,0,0,0,0,0
115,1966,58,51-60,Master,Single,43456,30K-50K,0,1,26-03-2013,0,275,11,68,25,7,7,3,21%,11,14,5,1,8,5,0,0,0,0,0,0,0
4259,1986,38,31-40,Master,Single,19485,10K-20K,2,0,24-09-2013,80,6,0,4,0,0,0,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
8687,1978,46,41-50,Graduation,Together,53172,50K-70K,0,1,06-05-2013,54,121,62,90,68,20,125,3,23%,10,13,2,3,8,3,0,0,0,0,0,0,0
2447,1979,45,41-50,Graduation,Together,30545,30K-50K,1,0,17-10-2012,71,4,12,15,19,7,12,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
10140,1983,41,41-50,PhD,Together,70123,70K-100K,0,0,28-09-2013,27,1308,0,396,23,0,0,1,6%,15,16,5,7,4,3,0,1,0,0,1,0,0
9353,1959,65,61-70,Graduation,Single,62450,50K-70K,0,1,06-01-2014,61,515,47,267,62,66,38,2,14%,12,14,5,5,4,3,0,1,0,0,0,0,0
3623,1976,48,41-50,Graduation,Together,21675,20K-30K,1,0,11-06-2014,55,4,0,16,17,4,4,3,43%,4,7,4,0,3,7,0,0,0,0,0,0,0
738,1981,43,41-50,2n Cycle,Single,42395,30K-50K,1,1,04-04-2014,35,48,13,57,24,15,25,4,50%,4,8,3,1,4,7,0,0,0,0,0,0,0
7631,1978,46,41-50,Master,Together,61346,50K-70K,1,0,06-10-2013,34,562,58,168,43,16,142,1,5%,21,22,5,7,10,3,0,0,0,0,0,0,0
4789,1953,71,71-80,Graduation,Together,80812,70K-100K,0,0,17-09-2013,95,769,22,500,210,143,33,1,6%,16,17,4,8,5,2,1,0,1,1,0,0,0
773,1971,53,51-60,Master,Divorced,42835,30K-50K,1,1,30-06-2013,64,379,4,93,12,9,98,7,44%,9,16,6,6,4,6,0,0,0,0,0,0,0
10602,1983,41,41-50,Graduation,Married,39922,30K-50K,1,0,14-02-2013,30,29,12,59,19,1,36,2,29%,5,7,3,0,4,8,0,0,0,0,0,0,0
1446,1956,68,61-70,Master,Single,86424,70K-100K,0,0,05-04-2014,12,387,68,569,89,45,68,1,4%,26,27,6,9,12,1,0,0,0,0,0,0,0
3270,1978,46,41-50,2n Cycle,Together,17117,10K-20K,1,0,17-01-2013,96,12,23,38,30,18,7,4,57%,3,7,3,1,3,9,0,0,0,0,0,0,0
8443,1972,52,51-60,Graduation,Single,24762,20K-30K,1,0,10-02-2014,16,6,10,12,3,15,40,3,50%,3,6,3,1,2,8,1,0,0,0,0,0,1
9653,1975,49,41-50,Graduation,Married,35797,30K-50K,0,1,16-10-2012,16,27,1,14,4,1,21,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
8916,1975,49,41-50,Graduation,Divorced,36627,30K-50K,2,0,23-07-2013,78,9,1,5,0,0,1,1,33%,2,3,0,0,3,5,0,0,0,0,0,0,0
8017,1981,43,41-50,2n Cycle,Married,51111,50K-70K,1,1,19-06-2014,83,22,0,19,6,5,3,2,40%,3,5,2,0,3,6,0,0,0,0,0,0,0
5830,1972,52,51-60,PhD,Single,86857,70K-100K,0,0,12-09-2012,96,899,102,838,133,102,40,1,5%,20,21,5,6,10,2,0,0,0,0,0,0,1
4597,1970,54,51-60,PhD,Together,82072,70K-100K,0,0,02-07-2013,67,889,55,685,168,92,129,1,6%,17,18,3,2,13,1,0,0,0,0,0,0,0
7023,1953,71,71-80,PhD,Single,46231,30K-50K,2,1,26-11-2012,87,189,2,55,0,5,12,4,36%,7,11,6,1,4,9,0,0,0,0,0,0,0
8086,1959,65,61-70,Graduation,Married,42243,30K-50K,1,1,11-12-2013,34,48,0,2,0,0,5,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
8825,1962,62,61-70,Graduation,Together,51195,50K-70K,1,1,01-04-2013,46,230,14,156,82,24,58,8,50%,8,16,9,2,5,8,0,0,0,0,0,0,0
2930,1978,46,41-50,Master,Single,68092,50K-70K,0,0,16-12-2013,7,852,60,207,78,36,48,2,11%,16,18,2,6,10,5,0,0,0,0,0,0,0
1928,1973,51,51-60,Graduation,Married,31814,30K-50K,1,0,09-02-2013,73,35,3,20,4,1,20,2,40%,3,5,2,0,3,9,1,0,0,0,0,0,0
7108,1965,59,51-60,Master,Widow,51390,50K-70K,1,1,08-09-2012,54,205,20,47,23,2,56,6,50%,6,12,5,2,5,5,0,0,0,0,0,0,0
10925,1983,41,41-50,Graduation,Married,76630,70K-100K,0,0,14-01-2014,93,255,31,446,40,56,175,1,4%,23,24,3,10,11,1,0,0,0,0,0,0,0
9960,1991,33,31-40,Basic,Single,26868,20K-30K,1,0,30-04-2014,52,0,0,1,8,3,2,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
8800,1943,81,80+,PhD,Divorced,48948,30K-50K,0,0,01-02-2013,53,437,8,206,160,49,42,2,9%,20,22,7,10,5,6,1,0,0,0,0,0,1
9224,1972,52,51-60,PhD,Single,55260,50K-70K,0,1,12-12-2012,81,825,8,53,11,0,242,2,9%,21,23,8,10,5,6,0,0,0,0,0,0,0
5519,1956,68,61-70,Graduation,Together,64090,50K-70K,0,1,07-08-2013,8,316,58,161,76,51,135,1,5%,18,19,6,9,4,5,0,0,0,0,0,0,1
5046,1958,66,61-70,Graduation,Divorced,78331,70K-100K,0,1,23-01-2014,97,756,138,354,160,169,61,2,9%,21,23,10,6,7,4,0,0,0,0,0,0,0
7037,1974,50,41-50,PhD,Married,37087,30K-50K,1,0,11-08-2013,50,194,55,134,15,0,3,3,21%,11,14,4,2,8,6,0,0,0,0,0,0,0
905,1986,38,31-40,Graduation,Divorced,21846,20K-30K,1,0,22-10-2013,38,7,17,18,6,10,26,4,57%,3,7,4,0,3,8,0,0,0,0,0,0,0
8624,1958,66,61-70,Graduation,Married,81320,70K-100K,0,0,06-02-2013,61,183,33,493,59,103,57,1,6%,16,17,4,3,10,2,0,0,0,0,0,0,0
8945,1970,54,51-60,Graduation,Divorced,54137,50K-70K,0,1,16-08-2013,46,171,0,11,0,1,20,2,22%,7,9,4,1,4,6,0,0,0,0,0,0,0
6445,1967,57,51-60,Graduation,Together,66825,50K-70K,0,0,14-07-2013,73,243,101,405,29,40,40,1,7%,14,15,4,5,6,2,0,0,0,0,0,0,0
2727,1973,51,51-60,Graduation,Together,57100,50K-70K,0,0,04-12-2013,19,181,21,69,39,3,96,1,8%,11,12,3,3,6,3,0,0,0,0,0,0,0
6404,1969,55,51-60,Graduation,Together,58917,50K-70K,1,2,24-03-2013,10,151,7,89,0,7,28,5,45%,6,11,4,1,6,5,0,0,0,0,0,0,0
11074,1977,47,41-50,Graduation,Single,85072,70K-100K,0,0,09-04-2014,94,494,92,391,194,11,241,1,6%,16,17,3,4,10,0,0,0,0,0,0,0,0
10150,1961,63,61-70,Graduation,Single,86429,70K-100K,0,0,21-11-2013,10,464,28,873,29,18,37,0,0%,18,18,7,4,7,2,0,0,0,1,0,0,1
1968,1971,53,51-60,Graduation,Widow,45684,30K-50K,1,0,02-12-2013,37,5,1,5,10,0,7,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
6534,1974,50,41-50,Graduation,Together,47889,30K-50K,1,0,04-01-2014,94,29,0,29,0,5,4,1,20%,4,5,2,0,3,5,0,0,0,0,0,0,0
9485,1986,38,31-40,PhD,Married,45921,30K-50K,0,0,10-03-2014,23,102,9,49,24,3,12,1,11%,8,9,2,1,6,4,0,0,0,0,0,0,0
7053,1966,58,51-60,PhD,Single,78420,70K-100K,0,0,29-06-2013,75,604,28,674,91,28,28,1,5%,20,21,3,10,8,1,0,0,0,0,0,0,0
4654,1992,32,31-40,Graduation,Together,75114,70K-100K,0,0,07-11-2013,40,571,12,523,63,60,24,1,6%,17,18,3,10,5,2,0,0,0,0,0,0,0
9760,1963,61,61-70,PhD,Widow,52278,50K-70K,0,1,25-01-2013,24,953,0,71,0,0,174,6,24%,19,25,10,5,10,8,0,0,0,0,0,0,1
1048,1972,52,51-60,Master,Married,35641,30K-50K,1,0,14-07-2013,11,63,3,67,8,9,28,2,25%,6,8,3,1,4,7,0,0,0,0,0,0,1
10619,1994,30,20-30,Graduation,Single,95529,70K-100K,0,0,03-12-2012,29,770,29,890,250,27,24,1,6%,16,17,7,3,7,3,0,0,1,0,0,0,1
